schema_name,table_name,column_name,data_type,candidate_comment,confidence,source_rule,evidence,sample_hint,risk_reason,suggested_decision,human_decision,review_note
public,layer_reservoir_provincial_合并,grade,character varying(8),等级/级别,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_reservoir_provincial_合并,mheight,double precision,最大坝高,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_reservoir_provincial_合并,sdtf,character varying(4),水系特征码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_reservoir_provincial_合并,shrc,character varying(64),所属河湖编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_reservoir_provincial_合并,vol,double precision,库容,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_reservoir_provincial_合并,featid,character varying(16),要素唯一标识,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_reservoir_provincial_合并,elemstime,character varying(8),要素起始时间,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（elemstime），需业务确认
public,layer_reservoir_provincial_合并,elemetime,character varying(8),要素终止时间,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（elemetime），需业务确认
public,layer_reservoir_provincial_合并,ecrm,integer,生态红线管理编号,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（ecrm），需业务确认
public,layer_reservoir_provincial_合并,wrid,character varying(16),水资区划ID,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（wrid），需业务确认
public,layer_reservoir_provincial_合并,wrgr,integer,水资区划分组,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（wrgr），需业务确认
public,layer_reservoir_provincial_合并,areacode,bigint,行政区划代码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_reservoir_provincial_合并,changetype,integer,变更类型,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_reservoir_provincial_合并,changeatt,character varying(64),变更属性,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,中置信度通用字段，建议抽查后批量确认
public,layer_river_provincial,cc,character varying(8),行政区划编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,gb,character varying(16),国标编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,bas,character varying(16),流域编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,ec,character varying(16),生态分区编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,grade,character varying(8),等级/级别,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,period,character varying(16),时期/阶段,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,shrc,character varying(64),所属河湖编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,sdtf,character varying(4),水系特征码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,featid,character varying(16),要素唯一标识,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,elemstime,character varying(8),要素起始时间,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（elemstime），需业务确认
public,layer_river_provincial,elemetime,character varying(8),要素终止时间,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（elemetime），需业务确认
public,layer_river_provincial,ecrm,integer,生态红线管理编号,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（ecrm），需业务确认
public,layer_river_provincial,wrid,character varying(16),水资区划ID,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（wrid），需业务确认
public,layer_river_provincial,wrgr,integer,水资区划分组,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（wrgr），需业务确认
public,layer_river_provincial,areacode,bigint,行政区划代码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,changetype,integer,变更类型,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial,changeatt,character varying(64),变更属性,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,中置信度通用字段，建议抽查后批量确认
public,layer_river_provincial_bak0617,cc,character varying(8),行政区划编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,gb,character varying(16),国标编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,bas,character varying(16),流域编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,ec,character varying(16),生态分区编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,grade,character varying(8),等级/级别,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,period,character varying(16),时期/阶段,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,shrc,character varying(64),所属河湖编码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,sdtf,character varying(4),水系特征码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,featid,character varying(16),要素唯一标识,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,elemstime,character varying(8),要素起始时间,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（elemstime），需业务确认
public,layer_river_provincial_bak0617,elemetime,character varying(8),要素终止时间,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（elemetime），需业务确认
public,layer_river_provincial_bak0617,ecrm,integer,生态红线管理编号,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（ecrm），需业务确认
public,layer_river_provincial_bak0617,wrid,character varying(16),水资区划ID,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（wrid），需业务确认
public,layer_river_provincial_bak0617,wrgr,integer,水资区划分组,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,字段缩写含义不够明确（wrgr），需业务确认
public,layer_river_provincial_bak0617,areacode,bigint,行政区划代码,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,changetype,integer,变更类型,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,"GIS标准缩写字段（如cc=行政区划编码, gb=国标编码等），跨表一致"
public,layer_river_provincial_bak0617,changeatt,character varying(64),变更属性,medium,common_field_mid_confidence,表域: layer; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_hold,,中置信度通用字段，建议抽查后批量确认
public,metadata_view,aliasname,character varying(255),别名,medium,common_field_mid_confidence,表域: metadata_view; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,元数据视图标准字段，含义明确
public,metadata_view,LayerName,character varying(255),图层名称,medium,common_field_mid_confidence,表域: metadata_view; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,元数据视图标准字段，含义明确
public,metadata_view,LayerType,character varying(255),图层类型,medium,common_field_mid_confidence,表域: metadata_view; 来源: common_field_mid_confidence,,需确认与同表上下文一致,suggest_approve,,元数据视图标准字段，含义明确
public,rs_outlet,quick_detect_desc,character varying(255),快速检测描述,medium,domain_rs_outlet,表域: remote_sensing; 来源: domain_rs_outlet,,需确认字段含义,suggest_hold,,需确认快速检测描述字段含义
public,stg_ycsjtysj_sxhyzssj_base_ship_df,mmsi,character varying(500),"('海上移动通信业务标识（MMSI）', 'B_review')",medium,domain_staging_ship,表域: staging; 来源: domain_staging_ship,,需航运业务方确认,suggest_reject,,候选注释为Python元组格式，疑似生成bug，需重新生成
public,wh_meteorological_predict_day_records,winddirect_10m_24h,double precision,10米风向（24小时平均）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,winddirect8_10m_24h,character varying(16),10米8方位风向（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,winddirect16_10m_24h,character varying(16),10米16方位风向（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,hum_2m_24h,double precision,2米湿度（24小时平均）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,hum_2m_24h_min,double precision,2米湿度最小值（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,hum_2m_24h_max,double precision,2米湿度最大值（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,stapress_24h,double precision,地面气压（24小时平均）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,pressure_24h,double precision,海平面气压（24小时平均）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,p850inver_24h,double precision,850hPa逆温层高度（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,p925inver_24h,double precision,925hPa逆温层高度（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,swdown_24h,double precision,短波辐射通量（24小时平均）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,glw_24h,double precision,长波辐射通量（24小时平均）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,height_24h,double precision,边界层高度（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,rain_24h_total,double precision,24小时总降雨量,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,dewpoint_24h,double precision,露点温度（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,lowcloud_24h,double precision,低云量（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,midcloud_24h,double precision,中云量（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,highcloud_24h,double precision,高云量（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,totalcloud_24h,double precision,总云量（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,tem_2m_24h,double precision,2米温度（24小时平均）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,tem_2m_24h_min,double precision,2米温度最小值（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,tem_2m_24h_max,double precision,2米温度最大值（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,visib_24h,double precision,能见度（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,pbl_24h,double precision,行星边界层高度（24小时平均）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,pbl_24h_min,double precision,行星边界层高度最小值（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,pbl_24h_max,double precision,行星边界层高度最大值（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,windspeed_10m_24h,double precision,10米风速（24小时平均）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,windspeed_10m_24h_min,double precision,10米风速最小值（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_day_records,windspeed_10m_24h_max,double precision,10米风速最大值（24小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,winddirect_10m_1h,double precision,10米风向（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,winddirect8_10m_1h,character varying(16),10米8方位风向（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,winddirect16_10m_1h,character varying(16),10米16方位风向（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,windspeed_10m_1h,double precision,10米风速（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,tem_2m_1h,double precision,2米温度（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,hum_2m_1h,double precision,2米湿度（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,dewpoint_1h,double precision,露点温度（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,dtem_2m_1h,double precision,2米温度1小时变化,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,dtem_2m_3h,double precision,2米温度3小时变化,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,dtem_2m_6h,double precision,2米温度6小时变化,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,dtem_2m_12h,double precision,2米温度12小时变化,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,dtem_2m_24h,double precision,2米温度24小时变化,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,rain_1h,double precision,小时降雨量,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,rain_3h,double precision,3小时累计降雨量,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,rain_6h,double precision,6小时累计降雨量,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,rain_12h,double precision,12小时累计降雨量,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,rain_24h,double precision,24小时累计降雨量,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,lowcloud_1h,double precision,低云量（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,midcloud_1h,double precision,中云量（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,highcloud_1h,double precision,高云量（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,totalcloud_1h,double precision,总云量（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,pbl_1h,double precision,行星边界层高度（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,height_1h,double precision,边界层高度（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,pressure_1h,double precision,海平面气压（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,stapress_1h,double precision,地面气压（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,glw_1h,double precision,长波辐射通量（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,swdown_1h,double precision,短波辐射通量（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
public,wh_meteorological_predict_hour_records,p850inver_1h,double precision,850hPa逆温层高度（小时）,medium,domain_weather_predict,表域: weather_hydro; 来源: domain_weather_predict,,基于字段名推断，需气象业务方确认,suggest_approve,,气象预测物理量字段，字段名精确映射到标准气象变量，注释质量高
