table_name,column_name,exclusion_category,reason,source_file,recommended_next_action
layer_reservoir_provincial,aheight,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,parea,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,ec,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,grade,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,length,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial,mheight,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,sdtf,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,shrc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,vol,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,featid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,elemstime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,elemetime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,ecrm,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,wrid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,wrgr,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,areacode,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,changetype,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,changeatt,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,shape_leng,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial,shape_area,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial_label,cc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,gb,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,bas,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,name,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial_label,period,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,type,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial_label,wq,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,aheight,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,parea,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,ec,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,grade,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,length,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial_label,mheight,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,sdtf,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,shrc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,vol,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,featid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,elemstime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,elemetime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,ecrm,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,wrid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,wrgr,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,areacode,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,changetype,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,changeatt,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_label,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial_合并,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial_合并,cc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,gb,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,bas,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,name,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial_合并,period,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,type,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial_合并,wq,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,aheight,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,parea,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,ec,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,grade,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,length,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_reservoir_provincial_合并,mheight,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,sdtf,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,shrc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,vol,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,featid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,elemstime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,elemetime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,ecrm,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,wrid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,wrgr,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,areacode,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,changetype,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,changeatt,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_reservoir_provincial_合并,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial,cc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,gb,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,bas,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,type,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial,ec,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,grade,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,length,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial,period,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,shrc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,sdtf,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,width,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial,featid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,elemstime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,elemetime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,ecrm,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,wrid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,wrgr,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,areacode,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,name,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial,changetype,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,changeatt,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial_bak0617,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial_bak0617,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial_bak0617,cc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,gb,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,bas,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,type,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial_bak0617,ec,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,grade,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,length,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial_bak0617,period,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,shrc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,sdtf,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,width,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial_bak0617,featid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,elemstime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,elemetime,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,ecrm,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,wrid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,wrgr,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,areacode,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,name,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_river_provincial_bak0617,changetype,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_river_provincial_bak0617,changeatt,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_section,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_section,x,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_section,y,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
layer_section,name,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_section,code,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_section,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_watershed,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_watershed,name,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_watershed,code,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
layer_watershed,geom,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
metadata_view,code,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
metadata_view,parent_id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
metadata_view,aliasname,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
metadata_view,type,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
metadata_view,LayerName,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
metadata_view,LayerType,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
rs_industrial_info_yc,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc_bak0305,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc_bak0305,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc_bak0305,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc_bak0305,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc_bak0305,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_industrial_info_yc_bak0305,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet,quick_detect_desc,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
rs_outlet_info_v2,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_info_v2,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_info_v2,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_info_v2,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_info_v2,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_info_v2,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_live_v2,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_live_v2,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_live_v2,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_live_v2,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_live_v2,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_live_v2,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_monitor_v2,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_monitor_v2,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_monitor_v2,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_monitor_v2,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_monitor_v2,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_monitor_v2,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_remediation_v2,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_remediation_v2,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_remediation_v2,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_remediation_v2,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_remediation_v2,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_remediation_v2,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_trace_v2,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_trace_v2,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_trace_v2,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_trace_v2,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_trace_v2,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_outlet_trace_v2,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_info_v2,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_info_v2,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_info_v2,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_info_v2,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_info_v2,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_info_v2,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_park_info,create_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_park_info,create_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_park_info,update_by,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_park_info,update_time,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
rs_sewage_park_info,del_flag,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
se_watershed,id,missing_comment,字段无注释,missing_comments.csv,等待DBA/业务方确认后手工补注释
spatial_ref_sys,srid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
spatial_ref_sys,auth_name,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
spatial_ref_sys,auth_srid,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
spatial_ref_sys,srtext,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
spatial_ref_sys,proj4text,unsafe_no_evidence,C档：库内无同名字段注释可参考，无法安全推断,unsafe_unfilled_columns.csv,需业务方逐字段确认含义后手工补注释
