schema_name,table_name,column_name,data_type,current_comment,candidate_comment,confidence,grade,evidence,source_rule,sample_hint,risk_reason
public,rs_outlet_trace_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_sewage_info_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_info_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_sewage_park_info,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,se_watershed,id,bigint,,主键ID,high,A_auto_safe,表域: social_economic; 来源: standard_id_field,standard_id_field,,
public,spatial_ref_sys,srid,integer,,空间参考标识符,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,spatial_ref_sys,auth_name,character varying(256),,空间参考系授权机构名称,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,spatial_ref_sys,auth_srid,integer,,空间参考系授权机构SRID,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,spatial_ref_sys,srtext,character varying(2048),,空间参考系WKT描述,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,spatial_ref_sys,proj4text,character varying(2048),,空间参考系Proj4描述,high,A_auto_safe,表域: postgis_system; 来源: standard_common_field,standard_common_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,create_by,character varying(500),,创建人,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,create_date,timestamp without time zone,,创建日期,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,update_by,character varying(500),,修改人,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_anchorage_info_df,update_date,timestamp without time zone,,修改日期,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_receive_ship_assessment_df,id,bigint,,主键ID,high,A_auto_safe,表域: staging; 来源: standard_id_field,standard_id_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_wharf_info_df,id,bigint,,主键ID,high,A_auto_safe,表域: staging; 来源: standard_id_field,standard_id_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_b_wharf_info_df,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: staging; 来源: standard_geom_field,standard_geom_field,,
public,stg_sjtysj_cbwrwxtzlxxxt_p_handover_trans_detail_df,create_time,character varying(500),,创建时间,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_ycsjtysj_sxhyzssj_base_ship_df,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,stg_ycsjtysj_sxhyzssj_base_ship_df,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: staging; 来源: standard_audit_field,standard_audit_field,,
public,wh_meteorological_predict_day_records,predictiontime,timestamp without time zone,,预测时间,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_day_records,predictioninterval,bigint,,预测间隔（小时）,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_day_records,datadate,timestamp without time zone,,数据日期,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_hour_records,predictiontime,timestamp without time zone,,预测时间,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_hour_records,predictioninterval,bigint,,预测间隔（小时）,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wh_meteorological_predict_hour_records,datadate,timestamp without time zone,,数据日期,high,A_auto_safe,表域: weather_hydro; 来源: domain_weather_predict,domain_weather_predict,,
public,wm_camera_platform,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_hydrological_info,region_code,character varying(16),,行政区划代码,high,A_auto_safe,表域: water_monitor; 来源: domain_hydrological_info,domain_hydrological_info,,
public,wm_hydrological_info,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_image_info,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_meteorological_info,region_code,character varying(16),,行政区划代码,high,A_auto_safe,表域: water_monitor; 来源: domain_meteorological_info,domain_meteorological_info,,
public,wm_meteorological_info,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_raster_info,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_raster_inversion,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_raster_inversion_config,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_raster_inversion_config,name,character varying(100),,名称,high,A_auto_safe,表域: water_monitor; 来源: standard_common_field,standard_common_field,,
public,wm_raster_inversion_config,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_raster_inversion_config,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_raster_inversion_config,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_station_info,region_code,character varying(16),,行政区划代码,high,A_auto_safe,表域: water_monitor; 来源: domain_station_info,domain_station_info,,
public,wm_station_info,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_station_info_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_station_info_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_station_info_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_station_info_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_uav_info,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_intake,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_intake,geom,"geometry(Point,4490)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_water_source,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_source,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_water_source_bak0421,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_source_intake_v2,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_source_intake_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_intake_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_intake_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_intake_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_intake_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,id,bigint,,主键ID,high,A_auto_safe,表域: water_monitor; 来源: standard_id_field,standard_id_field,,
public,wm_water_source_zone_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: water_monitor; 来源: standard_audit_field,standard_audit_field,,
public,wm_water_source_zone_v2,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: water_monitor; 来源: standard_geom_field,standard_geom_field,,
public,wm_waterbody_info,water_body_code,character varying(32),,水体编码,high,A_auto_safe,表域: water_monitor; 来源: domain_waterbody_info,domain_waterbody_info,,
public,wm_waterbody_info,remark,character varying(255),,备注,high,A_auto_safe,表域: water_monitor; 来源: standard_common_field,standard_common_field,,
public,wm_waterquality_day_records,status,character(1),,状态,high,A_auto_safe,表域: water_monitor; 来源: standard_common_field,standard_common_field,,
public,wst_asset_trace_snap,snap_node_id,bigint,,吸附节点ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_asset_trace_snap,snap_edge_id,bigint,,吸附边ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_asset_trace_snap,status,character varying(64),,状态,high,A_auto_safe,表域: water_trace; 来源: standard_common_field,standard_common_field,,
public,wst_layer_river,id,bigint,,主键ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_layer_river,river_code,character varying(128),,河流编码,high,A_auto_safe,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,
public,wst_layer_river,river_name,character varying(255),,河流名称,high,A_auto_safe,表域: water_trace; 来源: domain_wst_layer_river,domain_wst_layer_river,,
public,wst_layer_river,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: water_trace; 来源: standard_geom_field,standard_geom_field,,
public,wst_trace_edge,source_asset_id,bigint,,源资产ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_edge,from_node_id,bigint,,上游节点ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_edge,to_node_id,bigint,,下游节点ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_node,asset_id,bigint,,资产ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_topology_issue,id,bigint,,主键ID,high,A_auto_safe,表域: water_trace; 来源: standard_id_field,standard_id_field,,
public,wst_trace_topology_issue,status,character varying(32),,状态,high,A_auto_safe,表域: water_trace; 来源: standard_common_field,standard_common_field,,
public,wst_trace_topology_issue,geom,"geometry(Geometry,4326)",,空间几何数据,high,A_auto_safe,表域: water_trace; 来源: standard_geom_field,standard_geom_field,,
public,wst_trace_topology_issue,remark,text,,备注,high,A_auto_safe,表域: water_trace; 来源: standard_common_field,standard_common_field,,
public,wst_trace_topology_issue,del_flag,smallint,,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: water_trace; 来源: standard_audit_field,standard_audit_field,,
