schema_name,table_name,column_name,data_type,current_comment,candidate_comment,confidence,grade,evidence,source_rule,sample_hint,risk_reason
public,layer_industrial_ysc,name,character varying(10),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_industrial_ysc,code,character varying(50),,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_outlet_sewage,x,double precision,,X坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,y,double precision,,Y坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,name,character varying,,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,code,character varying,,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_outlet_sewage,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_partition_2,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_partition_2,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_partition_3,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_partition_3,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_reservoir_provincial,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_reservoir_provincial,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_reservoir_provincial,objectid,bigint,,对象唯一标识,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_reservoir_provincial,cc,character varying(8),,行政区划编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,gb,character varying(16),,国标编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,bas,character varying(16),,流域编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial,period,character varying(16),,时期/阶段,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial,wq,character varying(8),,水质类别,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,aheight,double precision,,坝高,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,parea,double precision,,永久占地面积,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,ec,character varying(16),,生态分区编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,grade,character varying(8),,等级/级别,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial,mheight,double precision,,最大坝高,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,sdtf,character varying(4),,水系特征码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,shrc,character varying(64),,所属河湖编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,vol,double precision,,库容,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,featid,character varying(16),,要素唯一标识,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,elemstime,character varying(8),,要素起始时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,elemetime,character varying(8),,要素终止时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,ecrm,integer,,生态红线管理编号,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,wrid,character varying(16),,水资区划ID,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,wrgr,integer,,水资区划分组,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,areacode,bigint,,行政区划代码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,changetype,integer,,变更类型,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,changeatt,character varying(64),,变更属性,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,shape_leng,double precision,,要素长度,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial,shape_area,double precision,,要素面积,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_reservoir_provincial_label,cc,character varying(8),,行政区划编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,gb,character varying(16),,国标编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,bas,character varying(16),,流域编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_label,period,character varying(16),,时期/阶段,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_label,wq,character varying(8),,水质类别,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,aheight,double precision,,坝高,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,parea,double precision,,永久占地面积,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,ec,character varying(16),,生态分区编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,grade,character varying(8),,等级/级别,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_label,mheight,double precision,,最大坝高,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,sdtf,character varying(4),,水系特征码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,shrc,character varying(64),,所属河湖编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,vol,double precision,,库容,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,featid,character varying(16),,要素唯一标识,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,elemstime,character varying(8),,要素起始时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,elemetime,character varying(8),,要素终止时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,ecrm,integer,,生态红线管理编号,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,wrid,character varying(16),,水资区划ID,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,wrgr,integer,,水资区划分组,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,areacode,bigint,,行政区划代码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,changetype,integer,,变更类型,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,changeatt,character varying(64),,变更属性,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_label,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_reservoir_provincial_合并,geom,"geometry(MultiPolygon,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_reservoir_provincial_合并,cc,character varying(8),,行政区划编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,gb,character varying(16),,国标编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,bas,character varying(16),,流域编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_合并,period,character varying(16),,时期/阶段,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_合并,wq,character varying(8),,水质类别,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,aheight,double precision,,坝高,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,parea,double precision,,永久占地面积,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,ec,character varying(16),,生态分区编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,grade,character varying(8),,等级/级别,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_reservoir_provincial_合并,mheight,double precision,,最大坝高,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,sdtf,character varying(4),,水系特征码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,shrc,character varying(64),,所属河湖编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,vol,double precision,,库容,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,featid,character varying(16),,要素唯一标识,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,elemstime,character varying(8),,要素起始时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,elemetime,character varying(8),,要素终止时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,ecrm,integer,,生态红线管理编号,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,wrid,character varying(16),,水资区划ID,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,wrgr,integer,,水资区划分组,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,areacode,bigint,,行政区划代码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,changetype,integer,,变更类型,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,changeatt,character varying(64),,变更属性,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_reservoir_provincial_合并,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_river_provincial,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_river_provincial,cc,character varying(8),,行政区划编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,gb,character varying(16),,国标编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,bas,character varying(16),,流域编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial,ec,character varying(16),,生态分区编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,grade,character varying(8),,等级/级别,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial,period,character varying(16),,时期/阶段,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,shrc,character varying(64),,所属河湖编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,sdtf,character varying(4),,水系特征码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,width,double precision,,宽度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial,featid,character varying(16),,要素唯一标识,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,elemstime,character varying(8),,要素起始时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,elemetime,character varying(8),,要素终止时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,ecrm,integer,,生态红线管理编号,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,wrid,character varying(16),,水资区划ID,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,wrgr,integer,,水资区划分组,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,areacode,bigint,,行政区划代码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial,changetype,integer,,变更类型,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,changeatt,character varying(64),,变更属性,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_river_provincial_bak0617,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_river_provincial_bak0617,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_river_provincial_bak0617,cc,character varying(8),,行政区划编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,gb,character varying(16),,国标编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,bas,character varying(16),,流域编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,type,character varying(32),,类型,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial_bak0617,ec,character varying(16),,生态分区编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,grade,character varying(8),,等级/级别,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,length,double precision,,长度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial_bak0617,period,character varying(16),,时期/阶段,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,shrc,character varying(64),,所属河湖编码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,sdtf,character varying(4),,水系特征码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,width,double precision,,宽度,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial_bak0617,featid,character varying(16),,要素唯一标识,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,elemstime,character varying(8),,要素起始时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,elemetime,character varying(8),,要素终止时间,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,ecrm,integer,,生态红线管理编号,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,wrid,character varying(16),,水资区划ID,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,wrgr,integer,,水资区划分组,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,areacode,bigint,,行政区划代码,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,name,character varying(64),,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_river_provincial_bak0617,changetype,integer,,变更类型,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_river_provincial_bak0617,changeatt,character varying(64),,变更属性,medium,B_review,表域: layer; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,layer_section,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_section,x,double precision,,X坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_section,y,double precision,,Y坐标,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_section,name,character varying,,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_section,code,character varying,,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_section,geom,"geometry(Point,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,layer_watershed,id,integer,,主键ID,high,A_auto_safe,表域: layer; 来源: standard_id_field,standard_id_field,,
public,layer_watershed,name,character varying,,名称,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_watershed,code,character varying,,编码,high,A_auto_safe,表域: layer; 来源: standard_common_field,standard_common_field,,
public,layer_watershed,geom,"geometry(MultiLineString,4326)",,空间几何数据,high,A_auto_safe,表域: layer; 来源: standard_geom_field,standard_geom_field,,
public,metadata_view,code,character varying(255),,编码,high,A_auto_safe,表域: metadata_view; 来源: standard_common_field,standard_common_field,,
public,metadata_view,parent_id,character varying(255),,父级ID,high,A_auto_safe,表域: metadata_view; 来源: standard_id_field,standard_id_field,,
public,metadata_view,aliasname,character varying(255),,别名,medium,B_review,表域: metadata_view; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,metadata_view,type,character varying(255),,类型,high,A_auto_safe,表域: metadata_view; 来源: standard_common_field,standard_common_field,,
public,metadata_view,LayerName,character varying(255),,图层名称,medium,B_review,表域: metadata_view; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,metadata_view,LayerType,character varying(255),,图层类型,medium,B_review,表域: metadata_view; 来源: common_field_mid_confidence,common_field_mid_confidence,,需确认与同表上下文一致
public,rs_industrial_info_yc,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_industrial_info_yc_bak0305,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_industrial_info_yc_bak0305,del_flag,character(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet,quick_detect_desc,character varying(255),,快速检测描述,medium,B_review,表域: remote_sensing; 来源: domain_rs_outlet,domain_rs_outlet,,需确认字段含义
public,rs_outlet_info_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_info_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_info_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_info_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_info_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_info_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,id,bigint,,主键ID,high,A_auto_safe,表域: remote_sensing; 来源: standard_id_field,standard_id_field,,
public,rs_outlet_live_v2,create_by,bigint,,创建人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,create_time,timestamp without time zone,,创建时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,update_by,bigint,,修改人,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,update_time,timestamp without time zone,,修改时间,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
public,rs_outlet_live_v2,del_flag,character varying(1),,删除标志：0-正常，1-已删除,high,A_auto_safe,表域: remote_sensing; 来源: standard_audit_field,standard_audit_field,,
